,0
2597,PRIMEENERGY RESOURCES
2598,PRIMERICA INC
2599,PRIMO WATER
2600,PRIMORIS SVCS CORP
2601,PRINCIPAL FINANCIAL GRP
2602,PRINCIPIA BIOPHARMA
2603,PRIORITY TECHNOLOGY
2604,PROASSURANCE CORP
2605,PROCTER & GAMBLE CO
2606,PROFESSIONAL HOLDING
2607,PROGRESS SOFTWARE CORP
2608,PROGRESSIVE CORP
2609,PROGYNY
2610,PROLOGIS INC
2611,PROOFPOINT INC
2612,PROPETRO HOLDING CO
2613,PROS HOLDINGS INC
2614,PROSIGHT GLOBAL INC
2615,PROSPERITY BANCSHARES
2616,PROTAGONIST THERAPEUTICS
2617,PROTARA THERAPEUTICS INC
2618,PROTECTIVE INSURANCE (B)
2619,PROTHENA CORP PLC
2620,PROTO LABS INC
2621,PROVENTION BIO INC
2622,PROVIDENCE SERVICE CORP
2623,PROVIDENT BANCORP INC
2624,PROVIDENT FINANCIAL SVCS
2625,PROVIDENT FINL HLDGS INC
2626,PRUDENTIAL BANCORP INC
2627,PRUDENTIAL FINANCIAL INC
2628,PS BUSINESS PARKS INC
2629,PTC INC
2630,PTC THERAPEUTICS INC
2631,PUBLIC STORAGE INC
2632,PUBLIC SVC ENTERPRISE
2633,PULSE BIOSCIENCES INC
2634,PULTEGROUP INC
2635,PUMA BIOTECHNOLOGY INC
2636,PURE STORAGE INC
2637,PURECYCLE CORP
2638,PURPLE INNOVATION INC
2639,PVH CORP
2640,PZENA INVESTMENT MGMT
2641,Q2 HLDGS INC
2642,QAD INC
2643,QCR HOLDINGS INC
2644,REDWOOD TRUST INC
2645,REGAL BELOIT CORP
2646,REGENCY CENTERS CORP
2647,REGENERON PHARMACEUTICAL
2648,REGENXBIO INC
2649,REGIONAL MGMT CORP
2650,REGIONS FINANCIAL CORP
2651,REGIS CORP
2652,REINSURANCE GRP OF AMER
2653,RELIANCE STEEL & ALUM
2654,RELIANT BANCORP INC
2655,RELMADA THERAPEUTICS
2656,RENAISSANCERE HOLDINGS
2657,RENASANT CORP
2658,RENEWABLE ENER GROUP INC
2659,RENT A CENTER INC
2660,REPAY HOLDINGS CORP (A)
2661,REPLIGEN CORP
2662,REPLIMUNE GROUP INC
2663,REPRO MED SYSTEMS
2664,REPUBLIC BANCORP INC KY
2665,REPUBLIC FIRST BANCORP
2666,REPUBLIC SERVICES INC
2667,RESEARCH FRONTIERS INC
2668,RESIDEO TECHNOLOGIES
2669,RESMED INC
2670,RESONANT INC
2671,RESOURCES CONNECTION
2672,RETAIL OPPORTUNITY INVTS
2673,RETAIL PPTYS AMER INC
2674,RETAIL VALUE INC
2675,RETRACTABLE TECHNOLOGIES
2676,RETROPHIN INC
2677,REV GROUP INC
2678,REVANCE THERAPEUTICS INC
2679,REVLON INC
2680,REVOLUTION MEDICINES
2681,REX AMERICAN RESOURCES
2682,REXFORD INDUSTRIAL RLTY
2683,REXNORD CORP
2684,REYNOLDS CONSUMER PRODUC
2685,RGC RES INC
2686,RH
2687,RHYTHM PHARMACEUTICALS
2688,RIBBON COMMUNICATIONS
2689,RICHMOND MUTUAL BANCORP
2690,RIGEL PHARMACEUTICALS
2691,RIMINI STREET INC
2692,RINGCENTRAL INC
2693,SANMINA CORPORATION
2694,SANTANDER CNSMR USA HLDG
2695,SAPIENS INTL CORP NV
2696,SAREPTA THERAPEUTICS INC
2697,SATSUMA PHARMACEUTICALS
2698,SAUL CENTERS INC
2699,SAVARA INC
2700,SB FINL GROUP INC
2701,SB ONE BANCORP
2702,SBA COMMUNICATIONS CORP
2703,SCANSOURCE INC
2704,SCHEIN HENRY INC
2705,SCHLUMBERGER LTD
2706,SCHNEIDER NATIONAL INC
2707,SCHNITZER STEEL INDS
2708,SCHOLAR ROCK HOLDING
2709,SCHOLASTIC CORP
2710,SCHRODINGER
2711,SCHWAB CHARLES CORP
2712,SCHWEITZER-MAUDUIT INTL
2713,SCIENCE APPLICATIONS INT
2714,SCIENTIFIC GAMES CORP
2715,SCORPIO BULKERS INC
2716,SCORPIO TANKERS INC
2717,SCOTTS MIRACLE-GRO CO
2718,SCPHARMACEUTICALS INC
2719,SCRIPPS E W CO
2720,SCULPTOR CAP MGMT (A)
2721,SEABOARD CORP
2722,SEACHANGE INTERNATIONAL
2723,SEACOAST BANKING CORP FL
2724,SEACOR HOLDINGS INC
2725,SEALED AIR CORP
2726,SEASPINE HOLDINGS CORP
2727,SEATTLE GENETICS INC
2728,SEAWORLD ENTMT INC
2729,SECUREWORKS CORP
2730,SECURITY NATL FINL CORP
2731,SEI INVESTMENTS CO
2732,SELECT BANCORP INC
2733,SELECT ENERGY SERVICES
2734,SELECT MEDICAL HOLDINGS
2735,SELECTA BIOSCIENCES INC
2736,SELECTIVE INSURANCE GRP
2737,SEMPRA ENERGY
2738,SEMTECH CORP
2739,SENECA FOODS CORP
2740,SENSATA TECHNOLOGIES
2741,SENSIENT TECHNOLOGIES
2742,SLM CORP
2743,SM ENERGY CO
2744,SMART GLOBAL HOLDINGS
2745,SMARTFINANCIAL INC
2746,SMARTSHEET
2747,SMITH A O CORP
2748,SMITH AND WESSON BRANDS
2749,SMITH MICRO SOFTWARE INC
2750,SMUCKER J M CO
2751,SNAP ON INC
2752,SOLAREDGE TECHNOLOGIES
2753,SOLARIS OILFIELD
2754,SOLARWINDS
2755,SOLENO THERAPEUTICS INC
2756,SOLID BIOSCIENCES INC
2757,SOLITON INC
2758,SONIC AUTOMOTIVE INC
2759,SONOCO PRODUCTS CO
2760,SONOS INC
2761,SORRENTO THERAPEUTICS
2762,SOUTH JERSEY INDUSTRIES
2763,SOUTH PLAINS FINANCIAL
2764,SOUTH STATE CORPORATION
2765,SOUTHERN CO
2766,SOUTHERN COPPER CORP
2767,SOUTHERN FIRST BANCSHARE
2768,SOUTHERN MO BANCORP INC
2769,SOUTHERN NATL BANCORP
2770,SOUTHSIDE BANCSHARES INC
2771,SOUTHWEST AIRLINES CO
2772,SOUTHWEST GAS HOLDINGS
2773,SOUTHWESTERN ENERGY CO
2774,SP PLUS CORPORATION
2775,SPARK ENERGY INC
2776,SPARTANNASH COMPANY
2777,SPECTRUM BRANDS HOLDINGS
2778,SPECTRUM PHARMACEUTICALS
2779,SPERO THERAPEUTICS INC
2780,SPIRE INC
2781,SPIRIT AEROSYSTEMS
2782,SPIRIT AIRLS INC
2783,SPIRIT OF TEXAS BNCSHRES
2784,SPIRIT RLTY CAP INC
2785,SPLUNK INC
2786,SPOK HOLDINGS INC
2787,SPORTSMANS WHSE HLDGS
2788,SPOTIFY TECHNOLOGY SA
2789,SPRINGWORKS THERAPEUTICS
2790,SPROUT SOCIAL
2791,SUNSTONE HOTEL INVS INC
2792,SUPER MICRO COMPUTER INC
2793,SUPERIOR GROUP OF CO
2794,SUPERNUS PHARMACEUTICALS
2795,SURGERY PARTNERS INC
2796,SURMODICS INC
2797,SUTRO BIOPHARMA
2798,SVB FINANCIAL GROUP
2799,SVMK
2800,SWITCH INC
2801,SWK HOLDINGS
2802,SYKES ENTERPRISES INC
2803,SYNAPTICS INC
2804,SYNCHRONOSS TECHNOLOGY
2805,SYNCHRONY FINANCIAL
2806,SYNDAX PHARMACEUTICALS
2807,SYNEOS HEALTH INC
2808,SYNNEX CORP
2809,SYNOPSYS INC
2810,SYNOVUS FINANCIAL CORP
2811,SYROS PHARMACEUTICALS
2812,SYSCO CORP
2813,SYSTEMAX INC
2814,TABULA RASA HEALTHCARE
2815,TACTILE SYSTEMS TECH
2816,TAKE-TWO INTERACTIVE
2817,TALOS ENERGY INC
2818,TANDEM DIABETES CARE INC
2819,TANGER FACTORY OUTLET
2820,TAPESTRY INC
2821,TARGA RESOURCES INC
2822,TARGET CORP
2823,TARGET HOSPITALITY (A)
2824,TAUBMAN CENTERS INC
2825,TAYLOR MORRISON HOME II
2826,TCF FINANCIAL CORP
2827,TCR2 THERAPEUTICS
2828,TD AMERITRADE HOLDING
2829,TEAM INC
2830,TECHTARGET INC
2831,TEGNA INC
2832,TEJON RANCH CO
2833,TELA BIO
2834,TELADOC HEALTH INC
2835,TELEDYNE TECHNOLOGIES
2836,TELEFLEX INC
2837,TELENAV INC
2838,TELEPHONE & DATA SYSTEMS
2839,T-MOBILE US INC
2840,TOPBUILD CORP
2841,TORO CO
2842,TOWNEBANK PORTSMOUTH VA
2843,TPG RE FINANCE TRUST
2844,TPI COMPOSITES INC
2845,TRACTOR SUPPLY CO
2846,TRADEWEB MARKETS
2847,TRANE TECHNOLOGIES PLC
2848,TRANSCAT INC
2849,TRANSCONTINENTAL REALTY
2850,TRANSDIGM GROUP INC
2851,TRANSLATE BIO INC
2852,TRANSMEDICS GROUP
2853,TRANSOCEAN LTD
2854,TRANSUNION
2855,TRAVELERS COS INC
2856,TRECORA RESOURCES
2857,TREDEGAR CORP
2858,TREEHOUSE FOODS INC
2859,TREX INC
2860,TRI POINTE GROUP INC
2861,TRIBUNE PUBLISHING CO
2862,TRICIDA INC
2863,TRICO BANCSHARES
2864,TRIMAS CORP
2865,TRIMBLE INC
2866,TRINET GROUP INC
2867,TRINITY INDUSTRIES INC
2868,TRINSEO SA
2869,TRIPADVISOR INC
2870,TRIPLE-S MANAGEMENT CORP
2871,TRISTATE CAP HLDGS INC
2872,TRITON INTERNATIONAL LTD
2873,TRIUMPH BANCORP INC
2874,TRIUMPH GROUP INC
2875,TRONOX HOLDINGS PLC
2876,TRUEBLUE INC
2877,TRUECAR INC
2878,TRUIST FINANCIAL CORP
2879,TRUPANION INC
2880,TRUSTCO BANK CORP NY
2881,TRUSTMARK CORP
2882,TTEC HOLDINGS INC
2883,TTM TECHNOLOGIES INC
2884,TUCOWS INC
2885,TUPPERWARE BRANDS CORP
2886,TURNING POINT BRANDS INC
2887,TURNING PT THERAPEUTICS
2888,TURTLE BEACH CORP
2889,UNIVAR SOLUTIONS INC
2890,UNIVERSAL CORP
2891,UNIVERSAL DISPLAY CORP
2892,UNIVERSAL ELECTRONICS
2893,UNIVERSAL HEALTH REALTY
2894,UNIVERSAL HEALTH SVCS
2895,UNIVERSAL INSURANCE
2896,UNIVERSAL LOGISTICS HLDG
2897,UNIVERSAL TECHNICAL INST
2898,UNIVEST FINANCIAL CORPOR
2899,UNUM GROUP
2900,UPLAND SOFTWARE INC
2901,UPWORK
2902,URANIUM ENERGY CORP
2903,URBAN EDGE PROPERTIES
2904,URBAN OUTFITTERS INC
2905,UROGEN PHARMA
2906,URSTADT BIDDLE PPTYS INS
2907,US AUTO PARTS NETWRK INC
2908,US BANCORP
2909,US ECOLOGY INC
2910,US FOODS HOLDING CORP
2911,US XPRESS ENTERPRISES
2912,USANA HEALTH SCIENCES
2913,UTAH MED PRODS INC
2914,V F CORP
2915,VAIL RESORTS INC
2916,VALERO ENERGY CORP
2917,VALLEY NATIONAL BANCORP
2918,VALMONT INDUSTRIES INC
2919,VALUE LINE INC
2920,VALVOLINE INC
2921,VANDA PHARMACEUTICALS
2922,VAPOTHERM
2923,VAREX IMAGING
2924,VARIAN MEDICAL SYSTEMS
2925,VARONIS SYSTEMS INC
2926,VAXART INC
2927,VBI VACCINES INC
2928,VECTOR GROUP LTD
2929,VECTRUS INC
2930,VEECO INSTRUMENTS INC
2931,VEEVA SYSTEMS INC
2932,VENTAS INC
2933,VENUS CONCEPT
2934,VERA BRADLEY INC
2935,VERACYTE INC
2936,VERASTEM INC
2937,VEREIT INC
2938,VSE CORP
2939,VTV THERAPEAUTICS INC
2940,VULCAN MATERIALS CO
2941,W P CAREY INC
2942,W&T OFFSHORE INC
2943,WABASH NATIONAL CORP
2944,WABTEC CORP
2945,WADDELL & REED FINANCIAL
2946,WAITR HOLDINGS INC
2947,WALGREENS BOOTS ALLIANCE
2948,WALKER & DUNLOP INC
2949,WALMART INC
2950,WARRIOR MET COAL INC
2951,WASHINGTON FED INC
2952,WASHINGTON REAL ESTATE
2953,WASHINGTON TRUST BANCORP
2954,WASTE MGMT INC
2955,WATERS CORP
2956,WATERSTONE FINANCIAL INC
2957,WATFORD HOLDINGS
2958,WATSCO INC
2959,WATTS WATER TECH INC
2960,WAVE LIFE SCIENCES LTD
2961,WAYFAIR INC
2962,WD-40 CO
2963,WEBSTER FINANCIAL CORP
2964,WEC ENERGY GROUP INC
2965,WEINGARTEN RLTY INVS
2966,WEIS MARKETS INC
2967,WELBILT
2968,WELLS FARGO & CO
2969,WELLTOWER INC
2970,WERNER ENTERPRISES INC
2971,WESBANCO INC
2972,WESCO INTERNATIONAL INC
2973,WEST BANCORPORATION INC
2974,WEST PHARMACEUTICAL SVCS
2975,WESTAMERICA BANCORP
2976,WESTERN ALLIANCE BANCORP
2977,WESTERN ASSET MTG CAP
2978,WESTERN DIGITAL CORP
2979,WESTERN NEW ENGLAND
2980,WESTERN UNION CO
2981,WESTLAKE CHEMICAL CORP
2982,WESTROCK CO
2983,WESTWOOD HOLDINGS GROUP
2984,WEX INC
2985,WEYCO GROUP INC
2986,WEYERHAEUSER CO
2987,YETI HOLDINGS
2988,YEXT INC
2989,YORK WATER COMPANY
2990,YUM CHINA HOLDINGS INC
2991,YUM! BRANDS INC
2992,ZEBRA TECHNOLOGIES CORP
2993,ZENDESK INC
2994,ZENTALIS PHARMACEUTICALS
2995,ZILLOW GROUP INC CLASS A
2996,ZILLOW GROUP INC CLASS C
2997,ZIMMER BIOMET HOLDINGS
2998,ZION BANCORPORATION NA
2999,ZIOPHARM ONCOLOGY INC
3000,ZIX CORP
3001,ZOETIS INC
3002,ZOGENIX INC
3003,ZOOM VIDEO COMMUNICATION
3004,ZSCALER
3005,ZUMIEZ INC
3006,ZUORA
3007,ZYNEX
3008,ZYNGA INC
3009,
3010,
3011,
3012,
3013,
3014,
3015,
3016,
3017,
3018,
3019,
3020,
3021,
3022,
3023,
3024,
3025,
3026,
3027,
3028,
3029,
3030,
3031,
3032,
3033,
3034,
3035,
